Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Category
4827,Us-2017-136707,2017-11-12,2017-11-15,First Class,Je-15610,Jim Epp,Corporate,United States,Los Angeles,California,90036,West,Off-Bi-10003460,Office Supplies,Binders,Acco 3-Hole Punch,14.016,4,0.2,4.9056,Profit
4828,Ca-2014-152562,2014-11-01,2014-11-08,Standard Class,Jo-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,Off-St-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart And Caster Set, Three Stacking Bins",69.52,2,0.0,19.4656,Profit
4829,Ca-2014-152562,2014-11-01,2014-11-08,Standard Class,Jo-15145,Jack O'Briant,Corporate,United States,Richmond,Kentucky,40475,South,Off-Ar-10001919,Office Supplies,Art,"Oic #2 Pencils, Medium Soft",5.64,3,0.0,1.6356,Profit
4830,Ca-2016-152408,2016-05-15,2016-05-21,Standard Class,Tt-21220,Thomas Thornton,Consumer,United States,New York City,New York,10035,East,Off-Bi-10002393,Office Supplies,Binders,Binder Posts,13.776,3,0.2,4.4772,Profit
4831,Ca-2014-120278,2014-11-07,2014-11-12,Standard Class,Ms-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,Off-Ap-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,245.88,6,0.0,68.8464,Profit
4832,Ca-2014-120278,2014-11-07,2014-11-12,Standard Class,Ms-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,Off-St-10004258,Office Supplies,Storage,Portable Personal File Box,36.63,3,0.0,9.8901,Profit
4833,Ca-2014-120278,2014-11-07,2014-11-12,Standard Class,Ms-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,Off-St-10002214,Office Supplies,Storage,X-Rack File For Hanging Folders,22.58,2,0.0,5.8708,Profit
4834,Ca-2014-120278,2014-11-07,2014-11-12,Standard Class,Ms-17365,Maribeth Schnelling,Consumer,United States,Wausau,Wisconsin,54401,Central,Off-Bi-10004970,Office Supplies,Binders,"Accohide 3-Ring Binder, Blue, 1""",12.39,3,0.0,5.8233,Profit
4835,Ca-2017-167661,2017-10-05,2017-10-10,Standard Class,Mp-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,Off-Bi-10002571,Office Supplies,Binders,"Avery Framed View Binder, Ezd Ring (Locking), Navy, 1 1/2""",39.92,5,0.2,13.473,Profit
4836,Ca-2017-167661,2017-10-05,2017-10-10,Standard Class,Mp-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,Off-Pa-10002581,Office Supplies,Paper,Xerox 1951,61.96,2,0.0,27.882,Profit
4837,Ca-2017-167661,2017-10-05,2017-10-10,Standard Class,Mp-18175,Mike Pelletier,Home Office,United States,San Francisco,California,94110,West,Off-Bi-10001097,Office Supplies,Binders,Avery Hole Reinforcements,19.936,4,0.2,7.2268,Profit
4838,Ca-2017-106831,2017-06-01,2017-06-03,First Class,Fh-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,Off-Bi-10003429,Office Supplies,Binders,"Cardinal Holdit! Binder Insert Strips,Extra Strips",3.798,2,0.7,-2.6586,Loss
4839,Ca-2017-106831,2017-06-01,2017-06-03,First Class,Fh-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,Off-Pa-10000682,Office Supplies,Paper,Xerox 1924,27.744,6,0.2,10.0572,Profit
4840,Ca-2017-106831,2017-06-01,2017-06-03,First Class,Fh-14350,Fred Harton,Consumer,United States,Dublin,Ohio,43017,East,Tec-Ph-10001700,Technology,Phones,Panasonic Kx-Tg6844B Expandable Digital Cordless Telephone,158.376,4,0.4,-34.3148,Loss
4841,Ca-2017-154123,2017-11-20,2017-11-25,Standard Class,Sc-20050,Sample Company A,Home Office,United States,Henderson,Kentucky,42420,South,Fur-Fu-10000629,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,27.58,2,0.0,11.5836,Profit
4842,Ca-2016-136049,2016-12-23,2016-12-28,Standard Class,Nm-18520,Neoma Murray,Consumer,United States,Bowling Green,Ohio,43402,East,Off-Bi-10001267,Office Supplies,Binders,"Universal Recycled Hanging Pressboard Report Binders, Letter Size",5.553,3,0.7,-4.0722,Loss
4843,Ca-2017-118402,2017-09-29,2017-10-04,Standard Class,Jo-15280,Jas O'Carroll,Consumer,United States,Memphis,Tennessee,38109,South,Off-St-10001418,Office Supplies,Storage,Carina Media Storage Towers In Natural & Black,243.92,5,0.2,-54.882,Loss
4844,Us-2016-139388,2016-11-07,2016-11-09,First Class,Cc-12475,Cindy Chapman,Consumer,United States,Lakewood,New Jersey,8701,East,Off-Fa-10004968,Office Supplies,Fasteners,Rubber Band Ball,14.96,4,0.0,0.2992,Profit
4845,Us-2014-128685,2014-04-04,2014-04-05,First Class,Mz-17515,Mary Zewe,Corporate,United States,Los Angeles,California,90008,West,Off-Bi-10004140,Office Supplies,Binders,Avery Non-Stick Binders,7.184,2,0.2,2.245,Profit
4846,Ca-2015-124044,2015-07-23,2015-07-26,Second Class,Ms-17830,Melanie Seite,Consumer,United States,Rochester,New York,14609,East,Off-Bi-10003460,Office Supplies,Binders,Acco 3-Hole Punch,10.512,3,0.2,3.6792,Profit
4847,Ca-2014-164469,2014-06-25,2014-06-27,Second Class,Gk-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,Tec-Ph-10002115,Technology,Phones,Plantronics 81402,263.96,5,0.2,19.797,Profit
4848,Ca-2014-164469,2014-06-25,2014-06-27,Second Class,Gk-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,Off-Ar-10003478,Office Supplies,Art,"Avery Hi-Liter Everbold Pen Style Fluorescent Highlighters, 4/Pack",71.632,11,0.2,17.908,Profit
4849,Ca-2014-164469,2014-06-25,2014-06-27,Second Class,Gk-14620,Grace Kelly,Corporate,United States,Salem,Oregon,97301,West,Off-Ar-10000475,Office Supplies,Art,"Hunt Boston Vista Battery-Operated Pencil Sharpener, Black",9.328,1,0.2,0.8162,Profit
4850,Ca-2014-107818,2014-09-08,2014-09-14,Standard Class,Mc-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,Off-Ar-10003045,Office Supplies,Art,Prang Colored Pencils,5.88,2,0.0,2.646,Profit
4852,Ca-2014-107818,2014-09-08,2014-09-14,Standard Class,Mc-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,Off-Ar-10000380,Office Supplies,Art,"Hunt Powerhouse Electric Pencil Sharpener, Blue",303.84,8,0.0,91.152,Profit
4853,Ca-2014-107818,2014-09-08,2014-09-14,Standard Class,Mc-17275,Marc Crier,Consumer,United States,Pasco,Washington,99301,West,Off-St-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers In Natural & Black,485.88,6,0.0,19.4352,Profit
4854,Ca-2014-113320,2014-12-12,2014-12-15,Second Class,Lh-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,Fur-Fu-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",12.54,3,0.0,4.5144,Profit
4855,Ca-2014-113320,2014-12-12,2014-12-15,Second Class,Lh-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,Off-St-10000617,Office Supplies,Storage,Woodgrain Magazine Files By Perma,8.94,3,0.0,0.6258,Profit
4856,Ca-2014-113320,2014-12-12,2014-12-15,Second Class,Lh-17155,Logan Haushalter,Consumer,United States,Oakland,California,94601,West,Fur-Fu-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0.0,4.4352,Profit
4857,Ca-2015-137526,2015-01-13,2015-01-17,Standard Class,Pb-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,Off-Bi-10003364,Office Supplies,Binders,Binding Machine Supplies,70.008,3,0.2,24.5028,Profit
4858,Ca-2015-137526,2015-01-13,2015-01-17,Standard Class,Pb-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,Fur-Fu-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb Per Pack, 60 Watts",77.6,4,0.0,38.024,Profit
4859,Ca-2015-137526,2015-01-13,2015-01-17,Standard Class,Pb-19150,Philip Brown,Consumer,United States,Los Angeles,California,90004,West,Fur-Fu-10004845,Furniture,Furnishings,"Deflect-O Economat Nonstudded, No Bevel Mat",464.85,9,0.0,92.97,Profit
4860,Ca-2017-136063,2017-12-15,2017-12-19,Standard Class,Ss-20140,Saphhira Shifley,Corporate,United States,Oak Park,Illinois,60302,Central,Off-Ar-10000823,Office Supplies,Art,Newell 307,10.192,7,0.2,1.0192,Profit
4863,Ca-2016-125164,2016-11-10,2016-11-14,Standard Class,Sh-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011,East,Off-Bi-10001191,Office Supplies,Binders,Canvas Sectional Post Binders,20.368,1,0.2,7.3834,Profit
4864,Ca-2016-125164,2016-11-10,2016-11-14,Standard Class,Sh-19975,Sally Hughsby,Corporate,United States,New York City,New York,10011,East,Off-Bi-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,49.848,3,0.2,16.8237,Profit
4865,Ca-2017-163531,2017-06-26,2017-06-30,Standard Class,Sc-20725,Steven Cartwright,Consumer,United States,New York City,New York,10024,East,Tec-Ph-10001425,Technology,Phones,Mophie Juice Pack Helium For Iphone,239.97,3,0.0,67.1916,Profit
4868,Ca-2017-122490,2017-11-13,2017-11-18,Standard Class,Tt-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,Off-St-10000991,Office Supplies,Storage,Space Solutions Hd Industrial Steel Shelving.,344.91,3,0.0,10.3473,Profit
4869,Ca-2017-122490,2017-11-13,2017-11-18,Standard Class,Tt-21070,Ted Trevino,Consumer,United States,Seattle,Washington,98103,West,Off-La-10001613,Office Supplies,Labels,Avery File Folder Labels,8.64,3,0.0,4.2336,Profit
4870,Ca-2017-131366,2017-11-24,2017-11-29,Standard Class,Sc-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,Tec-Ph-10003437,Technology,Phones,Blue Parrot B250Xt Professional Grade Wireless Bluetooth Headset With,89.988,2,0.4,-14.998,Loss
4871,Ca-2017-131366,2017-11-24,2017-11-29,Standard Class,Sc-20440,Shaun Chance,Corporate,United States,Lancaster,Pennsylvania,17602,East,Off-Pa-10000675,Office Supplies,Paper,Xerox 1919,229.544,7,0.2,83.2097,Profit
4872,Ca-2017-164042,2017-05-23,2017-05-27,Standard Class,Kl-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,Off-Fa-10000840,Office Supplies,Fasteners,Oic Thumb-Tacks,1.824,2,0.2,0.6156,Profit
4873,Ca-2017-164042,2017-05-23,2017-05-27,Standard Class,Kl-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,Off-Ap-10001947,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,18.32,5,0.8,-46.716,Loss
4874,Ca-2017-164042,2017-05-23,2017-05-27,Standard Class,Kl-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,Off-St-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,48.816,3,0.2,-11.5938,Loss
4875,Ca-2017-164042,2017-05-23,2017-05-27,Standard Class,Kl-16645,Ken Lonsdale,Consumer,United States,Houston,Texas,77095,Central,Off-Bi-10001922,Office Supplies,Binders,Storex Dura Pro Binders,1.188,1,0.8,-1.9602,Loss
4876,Ca-2014-132864,2014-12-02,2014-12-07,Standard Class,Kn-16390,Katherine Nockton,Corporate,United States,Columbus,Ohio,43229,East,Tec-Ac-10001267,Technology,Accessories,Imation 32Gb Pocket Pro Usb 3.0 Flash Drive - 32 Gb - Black - 1 P ...,119.8,5,0.2,29.95,Profit
4877,Us-2014-155817,2014-10-03,2014-10-09,Standard Class,Sl-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,Off-St-10000532,Office Supplies,Storage,Advantus Rolling Drawer Organizers,61.568,2,0.2,4.6176,Profit
4878,Us-2014-155817,2014-10-03,2014-10-09,Standard Class,Sl-20155,Sara Luxemburg,Home Office,United States,Durham,North Carolina,27707,South,Off-Ar-10002335,Office Supplies,Art,Dixon Oriole Pencils,6.192,3,0.2,0.4644,Profit
4879,Us-2016-131891,2016-07-29,2016-07-31,First Class,Pw-19240,Pierre Wener,Consumer,United States,Pensacola,Florida,32503,South,Off-Bi-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",2.214,3,0.7,-1.476,Loss
4880,Ca-2017-143567,2017-11-02,2017-11-05,Second Class,Tb-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,Off-En-10004846,Office Supplies,Envelopes,Letter Or Legal Size Expandable Poly String Tie Envelopes,5.32,2,0.0,2.6068,Profit
4883,Ca-2017-143567,2017-11-02,2017-11-05,Second Class,Tb-21175,Thomas Boland,Corporate,United States,Henderson,Kentucky,42420,South,Off-St-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,59.92,4,0.0,16.7776,Profit
4884,Ca-2017-104080,2017-03-08,2017-03-15,Standard Class,Ah-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,Off-Bi-10003876,Office Supplies,Binders,"Green Canvas Binder For 8-1/2"" X 14"" Sheets",171.2,5,0.2,64.2,Profit
4885,Ca-2017-104080,2017-03-08,2017-03-15,Standard Class,Ah-10210,Alan Hwang,Consumer,United States,Anaheim,California,92804,West,Off-Ar-10001972,Office Supplies,Art,Newell 323,3.36,2,0.0,0.8736,Profit
4886,Ca-2014-151379,2014-12-16,2014-12-20,Standard Class,Sc-20695,Steve Chapman,Corporate,United States,Detroit,Michigan,48227,Central,Off-Pa-10000595,Office Supplies,Paper,Xerox 1929,114.2,5,0.0,52.532,Profit
4887,Ca-2016-163167,2016-11-28,2016-12-01,Second Class,Rf-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,Fur-Ch-10004477,Furniture,Chairs,"Global Push Button Manager'S Chair, Indigo",182.67,3,0.0,52.9743,Profit
4888,Ca-2016-163167,2016-11-28,2016-12-01,Second Class,Rf-19345,Randy Ferguson,Corporate,United States,Marietta,Georgia,30062,South,Tec-Ac-10003441,Technology,Accessories,Kingston Digital Datatraveler 32Gb Usb 2.0,101.7,6,0.0,6.102,Profit
4891,Ca-2016-135776,2016-12-23,2016-12-30,Standard Class,Eh-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,Off-Ar-10001246,Office Supplies,Art,Newell 317,8.82,3,0.0,2.5578,Profit
4892,Ca-2016-135776,2016-12-23,2016-12-30,Standard Class,Eh-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,Off-Pa-10001295,Office Supplies,Paper,Computer Printout Paper With Letter-Trim Perforations,37.94,2,0.0,18.2112,Profit
4893,Ca-2016-135776,2016-12-23,2016-12-30,Standard Class,Eh-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,Off-Ar-10001231,Office Supplies,Art,"Sanford Earthwrite Recycled Pencils, Medium Soft, #2",4.2,2,0.0,1.176,Profit
4894,Ca-2016-135776,2016-12-23,2016-12-30,Standard Class,Eh-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,Off-St-10002743,Office Supplies,Storage,Safco Boltless Steel Shelving,227.28,2,0.0,2.2728,Profit
4895,Ca-2016-135776,2016-12-23,2016-12-30,Standard Class,Eh-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,Off-Pa-10004327,Office Supplies,Paper,Xerox 1911,47.9,1,0.0,22.992,Profit
4896,Ca-2016-135776,2016-12-23,2016-12-30,Standard Class,Eh-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98103,West,Off-En-10004773,Office Supplies,Envelopes,Staple Envelope,61.96,2,0.0,30.3604,Profit
4898,Us-2014-122021,2014-10-15,2014-10-17,First Class,Ac-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,Fur-Ch-10003761,Furniture,Chairs,Global Italian Leather Office Chair,183.372,2,0.3,-7.8588,Loss
4899,Us-2014-122021,2014-10-15,2014-10-17,First Class,Ac-10660,Anna Chung,Consumer,United States,Parma,Ohio,44134,East,Off-Pa-10002230,Office Supplies,Paper,Xerox 1897,7.968,2,0.2,2.8884,Profit
4900,Ca-2016-130484,2016-08-22,2016-08-27,Standard Class,Sg-20470,Sheri Gordon,Consumer,United States,Gresham,Oregon,97030,West,Off-Bi-10000088,Office Supplies,Binders,Gbc Imprintable Covers,26.352,8,0.7,-18.4464,Loss
4901,Ca-2017-120936,2017-12-17,2017-12-21,Standard Class,Ca-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,Off-St-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,481.32,4,0.0,125.1432,Profit
4902,Ca-2017-120936,2017-12-17,2017-12-21,Standard Class,Ca-12310,Christine Abelman,Corporate,United States,Anaheim,California,92804,West,Off-Su-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,13.98,1,0.0,3.6348,Profit
4903,Ca-2017-110884,2017-03-07,2017-03-12,Standard Class,Sh-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,Off-Bi-10003669,Office Supplies,Binders,3M Organizer Strips,25.92,6,0.2,9.072,Profit
4904,Ca-2017-110884,2017-03-07,2017-03-12,Standard Class,Sh-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10035,East,Off-La-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels For Dot Matrix Printers, 5000 Labels Per Box, White",91.59,3,0.0,42.1314,Profit
4906,Us-2014-146353,2014-10-14,2014-10-16,Second Class,Je-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,Off-Bi-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,22.92,4,0.0,11.0016,Profit
4907,Us-2014-146353,2014-10-14,2014-10-16,Second Class,Je-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301,East,Off-St-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,269.9,5,0.0,16.194,Profit
4908,Ca-2014-133809,2014-11-18,2014-11-23,Second Class,Ms-17530,Marybeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,Off-Bi-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders For Unburst Sheets,11.808,8,0.7,-8.6592,Loss
4909,Ca-2014-133809,2014-11-18,2014-11-23,Second Class,Ms-17530,Marybeth Skach,Consumer,United States,Fairfield,Ohio,45014,East,Tec-Ph-10004875,Technology,Phones,Pny Rapid Usb Car Charger - Black,9.588,2,0.4,-2.0774,Loss
4910,Ca-2017-127306,2017-01-14,2017-01-18,Standard Class,Bh-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,Off-En-10001219,Office Supplies,Envelopes,"#10- 4 1/8"" X 9 1/2"" Security-Tint Envelopes",18.336,3,0.2,6.6468,Profit
4911,Ca-2017-127306,2017-01-14,2017-01-18,Standard Class,Bh-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,Off-Pa-10000019,Office Supplies,Paper,Xerox 1931,36.288,7,0.2,12.7008,Profit
4912,Ca-2017-127306,2017-01-14,2017-01-18,Standard Class,Bh-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,Tec-Ph-10001924,Technology,Phones,Ihome Fm Clock Radio With Lightning Dock,111.984,2,0.2,6.999,Profit
4913,Ca-2017-127306,2017-01-14,2017-01-18,Standard Class,Bh-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,Off-Bi-10002003,Office Supplies,Binders,Ibico Presentation Index For Binding Systems,5.97,5,0.7,-4.577,Loss
4914,Ca-2017-127306,2017-01-14,2017-01-18,Standard Class,Bh-11710,Brosina Hoffman,Consumer,United States,Johnson City,Tennessee,37604,South,Off-Bi-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,2.508,2,0.7,-1.8392,Loss
4915,Ca-2015-161830,2015-09-24,2015-09-26,Second Class,Me-17725,Max Engle,Consumer,United States,Seattle,Washington,98105,West,Off-Ar-10004042,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",35.96,2,0.0,10.4284,Profit
4916,Ca-2015-161830,2015-09-24,2015-09-26,Second Class,Me-17725,Max Engle,Consumer,United States,Seattle,Washington,98105,West,Off-Bi-10001097,Office Supplies,Binders,Avery Hole Reinforcements,14.952,3,0.2,5.4201,Profit
4917,Ca-2017-163125,2017-10-09,2017-10-11,Second Class,Mb-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,Off-Ar-10004344,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,67.144,7,0.2,5.8751,Profit
4918,Ca-2017-163125,2017-10-09,2017-10-11,Second Class,Mb-17305,Maria Bertelson,Consumer,United States,League City,Texas,77573,Central,Fur-Ch-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,254.058,3,0.3,-32.6646,Loss
4919,Ca-2016-160304,2016-01-02,2016-01-07,Standard Class,Bm-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,Fur-Bo-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",173.94,3,0.0,38.2668,Profit
4920,Ca-2016-160304,2016-01-02,2016-01-07,Standard Class,Bm-11575,Brendan Murry,Corporate,United States,Gaithersburg,Maryland,20877,East,Tec-Ph-10000455,Technology,Phones,Ge 30522Ee2,231.98,2,0.0,67.2742,Profit
4921,Ca-2017-101728,2017-08-19,2017-08-23,Standard Class,Sc-20575,Sonia Cooley,Consumer,United States,Chicago,Illinois,60653,Central,Off-Bi-10002393,Office Supplies,Binders,Binder Posts,2.296,2,0.8,-3.9032,Loss
4922,Ca-2017-114055,2017-12-25,2017-12-29,Second Class,Mh-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,Off-Pa-10004381,Office Supplies,Paper,14-7/8 X 11 Blue Bar Computer Printout Paper,96.08,2,0.0,46.1184,Profit
4923,Ca-2017-114055,2017-12-25,2017-12-29,Second Class,Mh-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,Off-Fa-10003059,Office Supplies,Fasteners,Assorted Color Push Pins,3.62,2,0.0,1.1946,Profit
4925,Ca-2017-114055,2017-12-25,2017-12-29,Second Class,Mh-18115,Mick Hernandez,Home Office,United States,Huntsville,Alabama,35810,South,Tec-Ph-10002890,Technology,Phones,At&T 17929 Lendline Telephone,90.48,2,0.0,23.5248,Profit
4926,Ca-2017-126438,2017-09-10,2017-09-13,First Class,Ar-10345,Alex Russell,Corporate,United States,Lawrence,Massachusetts,1841,East,Off-Ar-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",14.88,2,0.0,3.72,Profit
4927,Ca-2017-117653,2017-10-19,2017-10-23,Standard Class,Mo-17500,Mary O'Rourke,Consumer,United States,Chicago,Illinois,60623,Central,Fur-Ta-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",91.275,1,0.5,-67.5435,Loss
4928,Ca-2017-143245,2017-12-01,2017-12-06,Standard Class,Ad-10180,Alan Dominguez,Home Office,United States,Fairfield,Connecticut,6824,East,Off-Pa-10001972,Office Supplies,Paper,Xerox 214,19.44,3,0.0,9.3312,Profit
4930,Us-2014-138828,2014-09-02,2014-09-03,First Class,Kd-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,Off-Ar-10000658,Office Supplies,Art,Newell 324,57.75,5,0.0,16.17,Profit
4931,Us-2014-138828,2014-09-02,2014-09-03,First Class,Kd-16345,Katherine Ducich,Consumer,United States,New York City,New York,10009,East,Off-Pa-10000349,Office Supplies,Paper,Easy-Staple Paper,14.94,3,0.0,7.0218,Profit
4932,Ca-2017-143651,2017-03-25,2017-03-30,Standard Class,Fm-14215,Filia Mcadams,Corporate,United States,Seattle,Washington,98103,West,Off-Ar-10001446,Office Supplies,Art,Newell 309,23.1,2,0.0,6.93,Profit
4933,Ca-2015-106978,2015-09-28,2015-10-04,Standard Class,Zc-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,Off-En-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 X 9 1/2",12.536,1,0.2,4.2309,Profit
4934,Ca-2015-106978,2015-09-28,2015-10-04,Standard Class,Zc-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,Off-Bi-10002012,Office Supplies,Binders,Wilson Jones Easy Flow Ii Sheet Lifters,1.08,2,0.7,-0.792,Loss
4935,Ca-2015-106978,2015-09-28,2015-10-04,Standard Class,Zc-21910,Zuschuss Carroll,Consumer,United States,Aurora,Colorado,80013,West,Off-Fa-10003021,Office Supplies,Fasteners,Staples,4.512,3,0.2,0.846,Profit
4936,Ca-2015-155124,2015-03-15,2015-03-21,Standard Class,Ks-16300,Karen Seio,Corporate,United States,Lehi,Utah,84043,West,Tec-Ph-10003356,Technology,Phones,"Smartstand Mobile Device Holder, Assorted Colors",16.776,3,0.2,1.6776,Profit
4937,Ca-2017-150931,2017-01-06,2017-01-13,Standard Class,Dp-13390,Dennis Pardue,Home Office,United States,Tuscaloosa,Alabama,35401,South,Off-Bi-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool For Ring Binders,33.74,7,0.0,15.5204,Profit
4939,Ca-2014-157147,2014-01-13,2014-01-18,Standard Class,Bd-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,Fur-Bo-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",333.999,3,0.15,3.9294,Profit
4940,Ca-2014-157147,2014-01-13,2014-01-18,Standard Class,Bd-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109,West,Off-Ar-10003514,Office Supplies,Art,4009 Highlighters By Sanford,19.9,5,0.0,6.567,Profit
4942,Ca-2015-156482,2015-02-06,2015-02-13,Standard Class,Il-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,Fur-Bo-10002598,Furniture,Bookcases,"Hon Metal Bookcases, Putty",283.92,4,0.0,82.3368,Profit
4943,Ca-2015-156482,2015-02-06,2015-02-13,Standard Class,Il-15100,Ivan Liston,Consumer,United States,Wilmington,Delaware,19805,East,Off-Ar-10001022,Office Supplies,Art,Sanford Liquid Accent Tank-Style Highlighters,5.68,2,0.0,1.7608,Profit
4944,Ca-2017-106782,2017-12-21,2017-12-27,Standard Class,Lp-17095,Liz Preis,Consumer,United States,Lafayette,Indiana,47905,Central,Off-St-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,375.34,1,0.0,18.767,Profit
4945,Ca-2016-151372,2016-09-05,2016-09-06,First Class,Jh-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,Off-Pa-10004381,Office Supplies,Paper,14-7/8 X 11 Blue Bar Computer Printout Paper,96.08,2,0.0,46.1184,Profit
4946,Ca-2016-151372,2016-09-05,2016-09-06,First Class,Jh-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,Off-Bi-10000050,Office Supplies,Binders,"Angle-D Binders With Locking Rings, Label Holders",11.68,2,0.2,3.942,Profit
4947,Ca-2016-151372,2016-09-05,2016-09-06,First Class,Jh-15985,Joseph Holt,Consumer,United States,Redondo Beach,California,90278,West,Off-Fa-10000304,Office Supplies,Fasteners,Advantus Push Pins,4.36,2,0.0,1.7876,Profit
